Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (pix2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (pix2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Normalised alb_day2;Max temp (°C)_day2;Label_day2
2;Tube 1;1402180.0;1402180.0;0.0;218.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\14_0218_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\14_0218_0_segmented.tiff;2047.0;(77. 70);212.367531180381;0.884997838305231;51.0521434229051;0.570363164707426;0.716482222633216;1110.16759509526;0.950123400366611;0.90175026400295;0.890466335322574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 1;1502200.0;1502200.0;0.0;220.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\15_0220_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\15_0220_0_segmented.tiff;1734.5;(91. 79);169.296462774276;0.947296559257236;46.9939782349094;0.760481055650509;0.832982511831103;1154.86288508572;0.972555082556819;0.917161532631781;0.893228860105108;1502200.0;0.0;220.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\15_0220_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\15_0220_0_segmented.tiff;2965.5;(60. 73);235.09545266628265;0.9235440672687636;61.44747244526926;0.6742474842050318;0.9207600758642248;1011.8414194464658;0.9542077913195168;0.8606167663156655;0.8923179463332521;1502200.0;0.0;220.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_cropped_8bits2\15_0220_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_segmentationDebug2\15_0220_0_segmented.tiff;3803.5;(72. 81);282.89444220066;0.887113702623906;69.5899892829435;0.597233904073532;0.768448414811803;960.128702432409;0.935851920547727;0.821489233377608;0.889003178806117;;;Dead
2;Tube 1;1602220.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1602220.0;0.0;222.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_cropped_8bits2\16_0222_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_segmentationDebug2\16_0222_0_segmented.tiff;3962.0;(76. 79);359.338093280792;0.804058853373921;71.0251721310178;0.38558294599605;0.844904397480072;1075.54300562938;0.924661160456085;0.811984354070106;0.888838832898421;;;Dead
2;Tube 1;1602230.0;1602230.0;0.0;223.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\16_0223_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\16_0223_0_segmented.tiff;2131.5;(71. 65);189.781744599342;0.935689201053555;52.0952021745093;0.743680393313469;0.819602376452222;1058.71255871088;0.955246354715126;0.8984196573852;0.877742898383806;1602230.0;0.0;223.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\16_0223_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\16_0223_0_segmented.tiff;3101.5;(74. 77);231.09545266628265;0.924165673420739;62.84069102099457;0.7297915825405829;0.9380471107716332;1164.3763267537474;0.9369986098505672;0.8542536775601682;0.8602548084671293;;;;;;;;;;;;;;;;;;;;
2;Tube 1;1705240.0;1705240.0;0.0;524.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\17_0524_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\17_0524_0_segmented.tiff;1909.5;(81. 71);175.154327750206;0.953320019970044;49.3077165428677;0.782145915848911;0.817871150765528;1230.94926530933;0.955926108911145;0.909018927865483;0.876060175758367;1705240.0;0.0;524.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\17_0524_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\17_0524_0_segmented.tiff;2733.5;(82. 84);228.26702535152435;0.9039351851851852;58.99491753984886;0.659238531822324;0.9321857923897372;1239.7019262282051;0.9448290499475432;0.8706366663744517;0.8596346605110207;1705240.0;0.0;524.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_cropped_8bits2\17_0524_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_segmentationDebug2\17_0524_0_segmented.tiff;3873.0;(69. 83);307.195958018302;0.851395911189272;70.2229076353242;0.515734716555894;0.635855815654419;1187.34294134077;0.923289425663085;0.817021321794881;0.880296557927272;;;Dead
2;Tube 1;1807240.0;1807240.0;0.0;724.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\18_0724_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\18_0724_0_segmented.tiff;1772.0;(71. 73);172.71067726612;0.938062466913711;47.4992681340534;0.746509273549313;0.952564642796095;959.979433370765;0.956153221138654;0.915094748903902;0.875872857657914;1807240.0;0.0;724.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\18_0724_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\18_0724_0_segmented.tiff;2749.0;(75. 81);210.8528115749359;0.9515403253721012;59.16194307556981;0.7770085739185502;0.9288476890700066;1186.4623962379883;0.943318775550072;0.8703479550228665;0.8746155946764614;1807240.0;0.0;724.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_cropped_8bits2\18_0724_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_segmentationDebug2\18_0724_0_segmented.tiff;2593.0;(76. 76);218.024384737014;0.931728350700682;57.4587690391838;0.685491764614855;0.897805961808239;1234.62053263998;0.945113904372187;0.877138353376975;0.866919217126219;;;Dead
2;Tube 1;1909240.0;;;;;;;;;;;;;;;;;;1909240.0;0.0;924.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\19_0924_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\19_0924_0_segmented.tiff;3193.5;(65. 81);246.7523069381714;0.91543643399742;63.765903789656605;0.659104597744476;0.9278361391007252;1163.7530276045686;0.9343500427324164;0.8495679220637751;0.8734798315774653;;;;;;;;;;;;;;;;;;;;
2;Tube 1;1910240.0;1910240.0;0.0;1024.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\19_1024_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\19_1024_0_segmented.tiff;1844.0;(77. 65);181.195957899093;0.920848938826466;48.4546563344704;0.705787187663223;0.890982159864263;1137.07433377468;0.955740712444436;0.911637416989316;0.868244283092915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 1;2012240.0;;;;;;;;;;;;;;;;;;2012240.0;0.0;1224.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\20_1224_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\20_1224_0_segmented.tiff;2666.5;(72. 77);209.9238795042038;0.9504544644448404;58.267428689073895;0.7603748862795087;0.9186031408497964;1197.5626855302871;0.9460479855059304;0.8743474444969128;0.8680730156693066;2012240.0;0.0;1224.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_cropped_8bits2\20_1224_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_segmentationDebug2\20_1224_0_segmented.tiff;2701.0;(76. 72);208.852811813354;0.948051948051948;58.6431582567794;0.778132930500317;0.952746851040705;887.139104166666;0.948828334199438;0.871883628824507;0.864829283492243;;;Dead
2;Tube 1;2013240.0;2013240.0;0.0;1324.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\20_1324_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\20_1324_0_segmented.tiff;1956.0;(72. 66);176.225395441055;0.954845008542836;49.9044742433178;0.791483247287749;0.894846724035635;947.685244243837;0.963936928218125;0.906852542790347;0.923903799800173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 1;213050.0;213050.0;0.0;1305.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\2_1305_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\2_1305_0_segmented.tiff;2455.0;(75. 83);202.509665966033;0.945503562487964;55.908881962751;0.752263249890034;0.878431364890303;1089.39906395473;0.944369293579809;0.883926473378795;0.883367569474717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 1;315030.0;315030.0;0.0;1503.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\3_1503_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\3_1503_0_segmented.tiff;1981.5;(79. 76);183.296463370323;0.94065986233088;50.2287184575987;0.741132348784452;0.862810083141583;897.211730025956;0.956581943470667;0.905438238962973;0.881371079982686;;;;;;;;;;;;;;;;;;315030.0;0.0;1503.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_cropped_8bits2\3_1503_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_segmentationDebug2\3_1503_0_segmented.tiff;3041.5;(76. 75);216.409161806106;0.965095986038394;62.2298808878178;0.816105677098431;0.931081519319561;1235.71897066413;0.948558148057258;0.857870978176505;0.857843162058242;;;Dead
2;Tube 1;315040.0;;;;;;;;;;;;;;;;;;315040.0;0.0;1504.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\3_1504_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\3_1504_0_segmented.tiff;2764.0;(76. 74);218.1665199995041;0.9352055489764846;59.32313293857624;0.7297459515653967;0.8889286873755288;1239.8154579384868;0.9472337864685496;0.8697271291281998;0.8436698523211024;;;;;;;;;;;;;;;;;;;;
2;Tube 1;414010.0;414010.0;0.0;1401.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\4_1401_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\4_1401_0_segmented.tiff;2447.0;(73. 70);204.852812051773;0.941697132961323;55.8177137293076;0.732756995792188;0.718144633843984;1123.66194803785;0.950885202522208;0.883389017129261;0.890872546057192;414010.0;0.0;1401.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\4_1401_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\4_1401_0_segmented.tiff;3711.5;(73. 72);268.40916097164154;0.9266009237298716;68.74320744833308;0.6473880221831895;0.9643863063814558;1135.645952039389;0.9320039084638844;0.8259833026384413;0.8783703390782135;414010.0;0.0;1401.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_cropped_8bits2\4_1401_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_segmentationDebug2\4_1401_0_segmented.tiff;3501.0;(78. 73);241.338092923164;0.952134892575469;66.7653476447011;0.755353457815515;0.899194566691459;1294.0423581469;0.933821862823267;0.836554928897292;0.872756124618649;;;Dead
2;Tube 1;511010.0;511010.0;0.0;1101.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\5_1101_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\5_1101_0_segmented.tiff;2318.5;(73. 65);207.438598394393;0.911539217613524;54.332364981367;0.677076632487338;0.879790135880056;1210.73073666024;0.942641463749409;0.889482494514752;0.875872089597822;;;;;;;;;;;;;;;;;;511010.0;0.0;1101.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_cropped_8bits2\5_1101_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_145742_tube1_segmentationDebug2\5_1101_0_segmented.tiff;3681.5;(77. 78);255.438598394393;0.939997446699859;68.4648185854786;0.709025122792803;0.9739625932408;1064.81820634879;0.93414926080382;0.827939788571785;0.886221662982384;;;Dead
2;Tube 1;512010.0;;;;;;;;;;;;;;;;;;512010.0;0.0;1201.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_cropped_8bits\5_1201_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_102633_tube1_segmentationDebug\5_1201_0_segmented.tiff;3482.0;(75. 45);264.16652023792267;0.903242542153048;66.58393270728185;0.627022434517208;0.9532301428694472;872.0233555108395;0.9324443276503248;0.8013438219997986;0.9038332699219118;;;;;;;;;;;;;;;;;;;;
2;Tube 1;608010.0;608010.0;0.0;801.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_cropped_8bits2\6_0801_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_102750_tube1_segmentationDebug2\6_0801_0_segmented.tiff;2117.5;(73. 70);181.781744003295;0.958795562599049;51.9238359135446;0.80525374193408;0.966097591095039;1105.43824845057;0.957692444747835;0.899508425872067;0.900725874585078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
