Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (pix2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (pix2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Max temp (°C)_day2;Normalised alb_day2;Label_day2;Name_delta;Index_delta;Wells_delta;multiple_delta;Path 8bcrop_delta;Path segmented_delta;Area (pix2)_delta;Centroid_delta;Perimeter (pix)_delta;Solidity_delta;Equivalent Diameter (pix)_delta;Circularity_delta;Aspect ratio_delta;Mean grey value_delta;Homogeneity_delta;Energy_delta;Correlation_delta
1;Tube 1;1002040.0;1002040.0;0.0;204.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\10_0204_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\10_0204_0_segmented.tiff;2525.5;(75. 74);212.752306938171;0.932090791658977;56.7059650321608;0.701146355468346;0.894556060350414;572.124321598826;0.967070656358931;0.880682747081184;0.926774963940769;1002040.0;0.0;204.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\10_0204_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\10_0204_0_segmented.tiff;3089.0;(77. 76);231.823375225067;0.943206106870229;62.7139295028378;0.722292862081446;0.762388543683626;840.344156138957;0.934876079639199;0.854644555084941;0.913212930306172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1002050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1002050.0;0.0;205.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\10_0205_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\10_0205_0_segmented.tiff;3018.0;(78. 78);207.33809435367584;0.9805068226120858;61.98900665449255;0.8822078019927732;0.9031890646068926;351.1090397741168;0.9600167876340004;0.8593786026318329;0.9333091936615872;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;106050.0;106050.0;0.0;605.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\1_0605_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\1_0605_0_segmented.tiff;2661.0;(76. 75);200.994947314262;0.964130434782608;58.2073056285915;0.827721923606323;0.912607040791416;621.65963054145;0.942273838044893;0.87479954555537;0.917992499823723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1102070.0;1102070.0;0.0;207.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\11_0207_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\11_0207_0_segmented.tiff;2231.5;(75. 77);181.923880338668;0.974879860200961;53.3032273326532;0.847280738913207;0.879122497153764;603.705533063427;0.9746056081895;0.895180241638573;0.893124317449018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1202100.0;1202100.0;0.0;210.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\12_0210_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\12_0210_0_segmented.tiff;3028.0;(78. 71);244.79393684864;0.899316899316899;62.0916205414069;0.634986396225449;0.73830457899695;479.901621682784;0.945536491449621;0.857460865214432;0.937784946990611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1302130.0;1302130.0;0.0;213.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\13_0213_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\13_0213_0_segmented.tiff;2484.5;(78. 74);202.752306938171;0.948463447222752;56.2437876471216;0.759481599524964;0.725727953595289;574.261287412423;0.946098107205865;0.882796079010235;0.92419937999685;1302130.0;0.0;213.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\13_0213_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\13_0213_0_segmented.tiff;3206.5;(75. 80);229.237587571144;0.949652006515622;63.895560097657;0.766777656771893;0.95634711158973;614.76324039653;0.946354412513572;0.850137021292449;0.937205493811929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1302140.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1302140.0;0.0;214.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\13_0214_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\13_0214_0_segmented.tiff;3312.5;(74. 83);228.89444279670715;0.963356114584848;64.94309810853827;0.7945024730213299;0.9125367499204142;661.195084279125;0.9459868967330476;0.8453288453129739;0.9238087523930324;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1502190.0;1502190.0;0.0;219.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\15_0219_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\15_0219_0_segmented.tiff;2119.5;(74. 78);189.095452785491;0.940536942533836;51.9483514181747;0.744871082081243;0.948452337424767;521.859740327085;0.953363364309135;0.899283042785442;0.918389180253189;1502190.0;0.0;219.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\15_0219_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\15_0219_0_segmented.tiff;2874.5;(80. 73);272.551296114921;0.862824553504427;60.4973311092417;0.486267980913747;0.837983931618406;730.199834245419;0.939746014373867;0.86289140765814;0.908127754502465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1502200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1502200.0;0.0;220.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\15_0220_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\15_0220_0_segmented.tiff;2855.0;(69. 71);204.65180146694183;0.9734060688714626;60.29178136544723;0.8566133388355968;0.9854029666555016;794.08173408471;0.9507508480024864;0.8662811397447652;0.9147084256550764;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1602220.0;1602220.0;0.0;222.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\16_0222_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\16_0222_0_segmented.tiff;1851.0;(74. 74);167.539103865623;0.967337339952965;48.5465384688217;0.828674369372082;0.969123012059686;584.619182316987;0.957734647625066;0.91182179296611;0.914918525233017;1602220.0;0.0;222.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\16_0222_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\16_0222_0_segmented.tiff;2545.5;(72. 72);194.752306938171;0.970268724985706;56.93005586791;0.843369214220302;0.939408443669061;619.902044275751;0.950793959923055;0.880133911456376;0.914029126837216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1602230.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1602230.0;0.0;223.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\16_0223_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\16_0223_0_segmented.tiff;2511.0;(69. 77);195.8233745098114;0.9644709045515651;56.54294382882796;0.8228629649985127;0.9747275611801312;756.6046007539767;0.9412280406026192;0.8814482918992949;0.898597207545495;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1704240.0;1704240.0;0.0;424.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\17_0424_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\17_0424_0_segmented.tiff;1894.5;(77. 74);176.468036293983;0.942537313432835;49.1136673187898;0.764490983588752;0.92051611183987;489.700178657645;0.956228559118201;0.909406088917379;0.921169466371675;1704240.0;0.0;424.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\17_0424_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\17_0424_0_segmented.tiff;2370.5;(76. 75);192.468036174774;0.959910913140311;54.9382775557689;0.804141718231425;0.992790493011836;621.034565063811;0.945768664997863;0.879796249028492;0.910081753029137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1705240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1705240.0;0.0;524.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\17_0524_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\17_0524_0_segmented.tiff;4034.0;(86. 92);397.6223640441895;0.8255397523790033;71.66762395574202;0.3206299976039223;0.5513359611009184;381.4553202377933;0.9061351866554704;0.8065289486078101;0.920890589624998;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1909240.0;;;;;;;;;;;;;;;;;;1909240.0;0.0;924.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\19_0924_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\19_0924_0_segmented.tiff;2432.5;(76. 77);197.580735087394;0.960892751333201;55.6520906396901;0.783021197579166;0.909283440830761;517.943802216217;0.94316515393193;0.873832944300485;0.906709686432762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1910240.0;1910240.0;0.0;1024.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\19_1024_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\19_1024_0_segmented.tiff;1874.0;(74. 76);170.024385333061;0.96523306721607;48.8472200522577;0.814623667518475;0.85633254666683;543.866178403061;0.960899752147804;0.910881449635243;0.93027934581649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1911240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1911240.0;0.0;1124.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\19_1124_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\19_1124_0_segmented.tiff;2496.5;(76. 87);193.4385985136032;0.9704567541302236;56.37945125159816;0.8384075110793404;0.9846925884531992;716.1714153942285;0.9485764987652232;0.8822019625284608;0.922533220854476;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;209050.0;209050.0;0.0;905.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\2_0905_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\2_0905_0_segmented.tiff;2832.0;(75. 74);202.166520118713;0.98077922077922;60.0484337072165;0.870732273331007;0.991655988528749;565.462831054048;0.941290238647028;0.867009835747435;0.926338664616899;209050.0;0.0;905.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\2_0905_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\2_0905_0_segmented.tiff;3831.5;(74. 70);237.237589001655;0.975308641975308;69.8456678374026;0.855483604146107;0.927472810987781;697.284937579057;0.919088215508301;0.821553839336739;0.92723938022645;209050.0;0.0;905.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\2_0905_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\2_0905_0_segmented.tiff;3799.5;(79. 84);235.03657722473145;0.978874146592812;69.55338705067676;0.8643017750220281;0.9281928999214152;724.3807460891537;0.9184970588318706;0.8229961714229046;0.9029323989143032;;;Dead;0.0;0.0;0.0;;;;-32.0;;-2.201011776923565;0.003565504617504045;-0.2922807867258399;0.008818170875921072;0.0007200889336341776;27.09580851009673;-0.0005911566764303933;0.0014423320861656208;-0.024306981312146814
1;Tube 1;312050.0;312050.0;0.0;1205.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\3_1205_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\3_1205_0_segmented.tiff;2907.5;(72. 67);211.095452547073;0.966107326798471;60.8436025915419;0.819920664116592;0.924228647302038;621.156823636062;0.936424350125092;0.863411499137627;0.922654415129326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;313050.0;;;;;;;;;;;;;;;;;;313050.0;0.0;1305.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\3_1305_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\3_1305_0_segmented.tiff;3682.5;(72. 72);262.066014885902;0.921085542771385;68.474116449117;0.673800315906243;0.881143696522975;752.383354543075;0.927423884680969;0.827328465079995;0.912550236920742;313050.0;0.0;1305.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\3_1305_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\3_1305_0_segmented.tiff;4603.5;(61. 81);354.00713992118835;0.8459983460442893;76.55950786276203;0.4616086823561646;0.7487529872711168;1002.7802870597797;0.913136652981346;0.784165836310272;0.9068907780179192;;;Dead;0.0;0.0;0.0;;;;921.0;;91.94112503528635;-0.07508719672709574;8.085391413645027;-0.21219163355007842;-0.13239070925185814;250.39693251670462;-0.014287231699622982;-0.04316262876972299;-0.005659458902822823
1;Tube 1;415030.0;;;;;;;;;;;;;;;;;;415030.0;0.0;1503.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\4_1503_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\4_1503_0_segmented.tiff;3416.0;(74. 75);219.823374271392;0.985716346847496;65.9498770644443;0.888341571392216;0.969943073995169;714.504289142329;0.93146553815648;0.84068187469684;0.904393812609107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;415040.0;415040.0;0.0;1504.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\4_1504_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\4_1504_0_segmented.tiff;2765.5;(76. 54);199.923880338668;0.976173667490293;59.3392278426766;0.869469159382741;0.979041717351834;559.8157611456;0.938838084170447;0.847955383566247;0.923251908101317;;;;;;;;;;;;;;;;;;415040.0;0.0;1504.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\4_1504_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\4_1504_0_segmented.tiff;3559.0;(71. 74);249.1370829343796;0.939794032215474;67.31611649309876;0.7205449882161717;0.8436490073207517;895.8058138910246;0.9234077105238574;0.833176975557013;0.890187808139436;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;515020.0;515020.0;0.0;1502.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\5_1502_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\5_1502_0_segmented.tiff;2679.5;(78. 75);222.610171437263;0.919526424159231;58.4092917275827;0.679475211017172;0.880028752217002;639.867112570953;0.942264830962026;0.873086125654614;0.912963489041973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;612010.0;612010.0;0.0;1201.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\6_1201_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\6_1201_0_segmented.tiff;3624.5;(81. 78);328.208150506019;0.801437258153676;67.9327368055534;0.422823624220541;0.687112143218852;742.084828097178;0.923813577162291;0.82773694116174;0.917425365682706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;707010.0;;;;;;;;;;;;;;;;;;707010.0;0.0;701.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\7_0701_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\7_0701_0_segmented.tiff;3054.0;(79. 76);212.166519880294;0.974784551548037;62.3576263950223;0.852560467926292;0.961693416071778;542.666951273244;0.942406203612123;0.855103497281195;0.929967175517392;707010.0;0.0;701.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\7_0701_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\7_0701_0_segmented.tiff;3082.5;(77. 75);210.40916109085083;0.98043893129771;62.64791214913821;0.8749508545450094;0.9659038757168884;866.8495182511365;0.931148827228966;0.8556023766520995;0.8947000408344472;;;Dead;0.0;0.0;0.0;;;;28.5;;-1.757358789443174;0.0056543797496729775;0.2902857541159065;0.022390386618717395;0.004210459645110354;324.1825669778925;-0.011257376383157047;0.0004988793709045369;-0.035267134682944845
1;Tube 1;709010.0;709010.0;0.0;901.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_cropped_8bits2\7_0901_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_155122_tube1_segmentationDebug2\7_0901_0_segmented.tiff;2514.0;(73. 74);212.651801586151;0.932665553700612;56.5767108929478;0.698613549657939;0.858320760465176;778.694563134157;0.939745632694288;0.880642987326832;0.900227591879533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;902020.0;;;;;;;;;;;;;;;;;;902020.0;0.0;202.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_cropped_8bits2\9_0202_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_092220_tube1_segmentationDebug2\9_0202_0_segmented.tiff;3030.5;(81. 70);209.438598394393;0.979793081150986;62.117247526914;0.868181858729641;0.990376279694757;384.416883123012;0.956168069378996;0.858343514379404;0.936214974384123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;902030.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902030.0;0.0;203.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_cropped_8bits\9_0203_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_154549_tube1_segmentationDebug\9_0203_0_segmented.tiff;3206.0;(72. 80);212.9949473142624;0.9854003380974335;63.89057818192704;0.8880446038782808;0.990288275567474;529.4701476924149;0.9563084292467632;0.8509863264060018;0.9220259600109972;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 2;1002050.0;1002050.0;0.0;205.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_160201_tube2_cropped_8bits2\10_0205_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_160201_tube2_segmentationDebug2\10_0205_0_segmented.tiff;2545.0;(74. 72);194.509666323661;0.973417479441575;56.9244643483888;0.845308571985347;0.935105358897715;392.069406196213;0.960288865889181;0.880453712466763;0.927971979352932;;;;;;;;;;;;;;;;;;1002050.0;0.0;205.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_160604_tube2_cropped_8bits\10_0205_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_160604_tube2_segmentationDebug\10_0205_0_segmented.tiff;4577.0;(74. 78);297.8233745098114;0.9175102736293476;76.33883281956072;0.6484451050137922;0.9554564960822548;1135.4082135406595;0.9312405143580824;0.788497498747956;0.8639970711467205;64.6;39.520702245008934;Dead;;;;;;;;;;;;;;;;;
1;Tube 2;1002060.0;;;;;;;;;;;;;;;;;;1002060.0;0.0;206.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_093235_tube2_cropped_8bits2\10_0206_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_093235_tube2_segmentationDebug2\10_0206_0_segmented.tiff;3896.0;(78. 76);315.137082695961;0.876786317092382;70.4311100742292;0.492980557462105;0.756018721174989;899.144676281951;0.948922985872689;0.817647157559373;0.874554482645508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 2;108050.0;108050.0;0.0;805.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_160201_tube2_cropped_8bits2\1_0805_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_160201_tube2_segmentationDebug2\1_0805_0_segmented.tiff;2951.0;(74. 78);214.651801109313;0.966273739358218;61.2970627070617;0.804840828904735;0.884467026773618;566.469374706581;0.946377157296383;0.861797723382236;0.919654484812661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 2;1102080.0;1102080.0;0.0;208.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_160201_tube2_cropped_8bits2\11_0208_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_160201_tube2_segmentationDebug2\11_0208_0_segmented.tiff;2109.5;(74. 73);190.610171556472;0.934440753045404;51.8256579275056;0.729620872108846;0.902463557905216;511.656154489955;0.966639502133856;0.899802996431958;0.914186801677336;1102080.0;0.0;208.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_093235_tube2_cropped_8bits2\11_0208_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_093235_tube2_segmentationDebug2\11_0208_0_segmented.tiff;3326.0;(77. 73);240.651801466941;0.937429537767756;65.0753004279592;0.721695296341098;0.959147772798648;813.309888545195;0.959980589414462;0.845684567779684;0.887132599976777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 2;1102090.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1102090.0;0.0;209.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_160604_tube2_cropped_8bits\11_0209_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_160604_tube2_segmentationDebug\11_0209_0_segmented.tiff;3568.0;(75. 75);256.99494767189026;0.914754518651455;67.40117725689264;0.6788683142145167;0.9763274482938462;1241.881163348498;0.953916971130078;0.8339594398840628;0.8502551228366286;68.9;2.960848287112561;Dead;;;;;;;;;;;;;;;;;
