Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (pix2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (pix2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Normalised alb_day2;Max temp (°C)_day2;Label_day2;Name_delta;Index_delta;Wells_delta;multiple_delta;Path 8bcrop_delta;Path segmented_delta;Area (pix2)_delta;Centroid_delta;Perimeter (pix)_delta;Solidity_delta;Equivalent Diameter (pix)_delta;Circularity_delta;Aspect ratio_delta;Mean grey value_delta;Homogeneity_delta;Energy_delta;Correlation_delta
2;Tube 5;207050.0;;;;;;;;;;;;;;;;;;207050.0;1.0;705.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_cropped_8bits2\2_0705_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_segmentationDebug2\2_0705_0_segmented.tiff;2151.0;(83. 50);235.539103865623;0.805617977528089;52.3329557805149;0.487219024168104;0.860655240003508;625.913063186053;0.960685544079479;0.896138323038797;0.903672113681912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;308050.0;308050.0;0.0;805.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\3_0805_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\3_0805_0_segmented.tiff;2301.5;(81. 78);274.752306818962;0.745183746155091;54.1328071709566;0.383122932621136;0.782967343503536;758.359479660598;0.955003900447564;0.888321496927333;0.896782082562967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;411050.0;411050.0;0.0;1105.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\4_1105_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\4_1105_0_segmented.tiff;2533.5;(80. 74);278.267025709152;0.802502375673107;56.7957074662032;0.411156613737337;0.841364283736519;892.283722029002;0.954234349360444;0.877787449682731;0.886957684057458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;412050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;412050.0;0.0;1205.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\4_1205_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\4_1205_0_segmented.tiff;1813.5;(79. 56);203.154327988624;0.868118717089516;48.0522623231957;0.552173126166157;0.682828278063961;587.08624557236;0.968293278549891;0.911915596150241;0.901660694323549;74.98890434062196;37.0;Alive;;;;;;;;;;;;;;;;;
2;Tube 5;514050.0;514050.0;0.0;1405.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\5_1405_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\5_1405_0_segmented.tiff;2568.0;(74. 82);269.338093280792;0.834714773281326;57.1811083390301;0.444845622044667;0.841617947368063;688.256687191345;0.949573438457133;0.876668550307628;0.905317636052533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;613010.0;;;;;;;;;;;;;;;;;;613010.0;0.0;1301.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_cropped_8bits2\6_1301_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_segmentationDebug2\6_1301_0_segmented.tiff;2134.5;(80. 82);286.894442081451;0.751187752947386;52.1318502284083;0.325883035829852;0.507432520451438;707.839952771646;0.961188225718506;0.895056292144037;0.888304111811455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;614010.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;614010.0;0.0;1401.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\6_1401_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\6_1401_0_segmented.tiff;2167.0;(51. 47);310.651801586151;0.710724827812397;52.5272319225094;0.282176616823352;0.722606142101569;555.305807709194;0.961671943375851;0.893535770350082;0.884145468537493;61.851643637009204;37.0;Alive;;;;;;;;;;;;;;;;;
2;Tube 5;615020.0;615020.0;0.0;1502.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\6_1502_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\6_1502_0_segmented.tiff;2602.0;(78. 71);260.852812170982;0.831309904153354;57.5583989996324;0.480536200406867;0.651954317308363;682.142354652084;0.953532489858743;0.875545016556885;0.915800559049116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;710010.0;;;;;;;;;;;;;;;;;;710010.0;0.0;1001.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_cropped_8bits2\7_1001_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_segmentationDebug2\7_1001_0_segmented.tiff;1694.0;(73. 76);193.396968603134;0.884364395719133;46.4420907020922;0.569146337000864;0.801624758475718;828.070172812424;0.973158216517711;0.918070353393987;0.894998872286923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;711010.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;711010.0;0.0;1101.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\7_1101_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\7_1101_0_segmented.tiff;1608.5;(63. 87);193.296463251113;0.855357617654879;45.2548981625912;0.540982371832976;0.820614934528603;661.384386014947;0.973016129980993;0.922115931643509;0.901640186464014;38.488623250584375;48.0;Dead;;;;;;;;;;;;;;;;;
