Experiment ID;Sheet;merge_number;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (um2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (um2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Normalised alb_day2;Max temp (°C)_day2;Label_day2;Name_delta;Index_delta;Wells_delta;multiple_delta;Path 8bcrop_delta;Path segmented_delta;Area (um2)_delta;Centroid_delta;Perimeter (pix)_delta;Solidity_delta;Equivalent Diameter (pix)_delta;Circularity_delta;Aspect ratio_delta;Mean grey value_delta;Homogeneity_delta;Energy_delta;Correlation_delta
1;Tube 1;1002020.0;1002020.0;0.0;202.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\10_0202_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\10_0202_0_segmented.tiff;484.0;(90. 82);94.769551873207;0.878402903811252;24.8243416761012;0.67720097016537;0.97177841593098;141.023285418544;0.991134301673898;0.975190758852043;0.929096729602184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1002020.0;1002020.0;1.0;202.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\10_0202_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\10_0202_0_segmented.tiff;1165.0;(48. 74);137.396968364715;0.947539650264335;38.5139464300461;0.775499440749724;0.971412265574466;295.447907585004;0.979237635765073;0.9433667369928;0.921801682615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1002040.0;;;;;;;;;;;;;;;;;;1002040.0;0.0;204.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\10_0204_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\10_0204_0_segmented.tiff;1821.0;(79. 70);197.53910326957703;0.8876431879112844;48.15152345422449;0.5864265898218066;0.6447769250883325;411.5470548721057;0.9609750329320824;0.9122573973110856;0.9386038669128982;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;105050.0;105050.0;0.0;505.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\1_0505_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\1_0505_0_segmented.tiff;2442.5;(76. 77);217.095452666282;0.919615963855421;55.766366100147;0.651242872157238;0.660136278929888;548.080757227967;0.950665315628766;0.883532627897155;0.925779067524642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;106050.0;;;;;;;;;;;;;;;;;;106050.0;0.0;605.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\1_0605_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\1_0605_0_segmented.tiff;2263.5;(72. 82);210.1248904466629;0.9227476559315124;53.68405451815316;0.6442217197092468;0.6312542156428222;523.8912165545535;0.9504613961661962;0.8924116228354863;0.9386660818302692;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1102050.0;1102050.0;0.0;205.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\11_0205_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\11_0205_0_segmented.tiff;1147.0;(64. 64);134.083260297775;0.95503746877602;38.2152555638613;0.801722660393906;0.875429617087416;425.358234426411;0.983909014836452;0.944190344217117;0.936761452110941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1102060.0;;;;;;;;;;;;;;;;;;1102060.0;0.0;206.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\11_0206_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\11_0206_0_segmented.tiff;1539.5;(68. 67);211.78174424171448;0.7695576105973506;44.27360702630613;0.4313328307363278;0.6680820256001604;360.45896415080847;0.966667929547708;0.9242758825379058;0.9225229104001338;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1202080.0;1202080.0;0.0;208.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\12_0208_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\12_0208_0_segmented.tiff;1299.5;(78. 90);176.468036055564;0.826391096979332;40.6764647970216;0.524389567621017;0.66429812920911;178.860811755759;0.973085785598425;0.936205387136387;0.934759059897371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1202090.0;;;;;;;;;;;;;;;;;;1202090.0;0.0;209.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\12_0209_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\12_0209_0_segmented.tiff;1282.5;(76. 69);174.46803641319275;0.8236994219653179;40.40952506678155;0.5294628479090414;0.6770880267432395;345.6582495702471;0.976209531235508;0.9369627525871812;0.9351909958016033;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1402140.0;1402140.0;0.0;214.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\14_0214_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\14_0214_0_segmented.tiff;1532.5;(72. 74);158.811182022094;0.942207193359975;44.1728378339748;0.763568828750681;0.674599433378785;352.895725034199;0.969466863317032;0.926624895618938;0.949829069046203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1402150.0;;;;;;;;;;;;;;;;;;1402150.0;0.0;215.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\14_0215_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\14_0215_0_segmented.tiff;1546.0;(74. 79);175.88224983215332;0.9004076878276063;44.36697348434488;0.6280226815408732;0.6856283839835139;414.6532757139719;0.967693068236426;0.925314788124318;0.9331490989142064;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1502170.0;1502170.0;0.0;217.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\15_0217_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\15_0217_0_segmented.tiff;995.0;(112. 74);130.225395917892;0.920018492834026;35.5931643298469;0.737295480615995;0.890511909448848;771.23747451611;0.991212092629542;0.95151269169904;0.921577975448044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1502180.0;;;;;;;;;;;;;;;;;;1502180.0;0.0;218.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\15_0218_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\15_0218_0_segmented.tiff;945.5;(78. 76);138.32590067386627;0.8650503202195792;34.696512642441405;0.6209610844008212;0.8063423632918598;391.2345213932172;0.9765103042102417;0.9530120411163436;0.9215843570705156;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1602200.0;1602200.0;0.0;220.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\16_0220_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\16_0220_0_segmented.tiff;960.0;(69. 79);123.740114808082;0.949554896142433;34.9615497789465;0.78787998469691;0.948595715442545;360.830957728926;0.978939428125389;0.952930356233843;0.922991334879899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1602210.0;;;;;;;;;;;;;;;;;;1602210.0;0.0;221.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\16_0221_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\16_0221_0_segmented.tiff;976.5;(66. 69);123.15432798862456;0.9550122249388752;35.26072057451303;0.8090637705063759;0.8785351890662368;357.97684051995134;0.9754268244277644;0.9522893107976924;0.9167853562974344;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1702220.0;1702220.0;0.0;222.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\17_0222_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\17_0222_0_segmented.tiff;744.0;(88. 56);116.083260416984;0.918518518518518;30.7780802078843;0.693814871444331;0.947163451751642;120.09368872549;0.98585607176688;0.962895725720378;0.924811621831249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1703240.0;;;;;;;;;;;;;;;;;;1703240.0;0.0;324.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\17_0324_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\17_0324_0_segmented.tiff;632.5;(74. 103);101.0121923685074;0.9301470588235294;28.37823130579125;0.7789737080496523;0.9900078866896412;276.4145998212748;0.9832578736824724;0.968336798706277;0.9215838046878164;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1703240.0;;;;;;;;;;;;;;;;;;1703240.0;1.0;324.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\17_0324_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\17_0324_0_segmented.tiff;858.5;(76. 39);139.15432786941528;0.8387884709330727;33.06170215150964;0.5571302345874685;0.8468924599138554;517.3526528714508;0.9787630909230562;0.95711347719529;0.9170834797560612;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;1805240.0;1805240.0;0.0;524.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\18_0524_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\18_0524_0_segmented.tiff;995.5;(75. 72);147.982754945755;0.85450643776824;35.6021062127489;0.571253550084559;0.873711776006078;203.77892804392;0.974497585009497;0.950456556145618;0.918588635665315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;1806240.0;;;;;;;;;;;;;;;;;;1806240.0;0.0;624.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\18_0624_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\18_0624_0_segmented.tiff;986.5;(73. 77);134.32590067386627;0.906293063849334;35.44080714206772;0.6870485558795282;0.8535942597258436;189.49837801087824;0.9756585575560152;0.9513490758581996;0.927418174251646;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;208050.0;208050.0;0.0;805.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\2_0805_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\2_0805_0_segmented.tiff;1727.5;(74. 83);168.468036293983;0.946056955093099;46.8990545057146;0.764879273662289;0.906885337158769;427.458690841422;0.964567146820696;0.917231746039421;0.936639150139834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;209050.0;;;;;;;;;;;;;;;;;;209050.0;0.0;905.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\2_0905_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\2_0905_0_segmented.tiff;1648.5;(71. 73);172.12488996982574;0.9140560022179096;45.8141396240933;0.6992161716455066;0.9774843843038428;364.0473733270769;0.9635272843492596;0.9205958779050378;0.93244075141535;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;311050.0;311050.0;0.0;1105.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\3_1105_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\3_1105_0_segmented.tiff;404.0;(61. 126);103.455843687057;0.803180914512922;22.6801405655477;0.474330635917222;0.659721028595548;318.70500504946;0.987360189150929;0.978350538475964;0.885244366907634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;311050.0;311050.0;1.0;1105.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\3_1105_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\3_1105_0_segmented.tiff;1750.0;(76. 65);168.710676908493;0.948509485094851;47.2034871941314;0.772614361914421;0.953132305229374;295.089408400507;0.960237327096823;0.916106731895762;0.932042597836204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;312050.0;;;;;;;;;;;;;;;;;;312050.0;0.0;1205.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\3_1205_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\3_1205_0_segmented.tiff;389.0;(58. 134);99.4558436870575;0.7850655903128153;22.255115881567058;0.4941955763201047;0.6517448688754304;164.67728096676728;0.9899927350862427;0.979157081833305;0.8978802382004231;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;312050.0;;;;;;;;;;;;;;;;;;312050.0;1.0;1205.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\3_1205_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\3_1205_0_segmented.tiff;1832.0;(75. 71);192.02438509464264;0.8925700365408039;48.296737425573774;0.6243420229154067;0.7748032442999425;374.76511713270656;0.9702203680817818;0.9117309646771428;0.9382832229280276;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;414050.0;414050.0;0.0;1405.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\4_1405_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\4_1405_0_segmented.tiff;1354.0;(74. 120);150.911687254905;0.927397260273972;41.5206736887952;0.747106954211812;0.814956121555631;935.774029340349;0.969035197234643;0.934390432117671;0.910653758825048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;414050.0;414050.0;1.0;1405.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\4_1405_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\4_1405_0_segmented.tiff;656.5;(79. 34);99.8406195640564;0.952830188679245;28.9116198286888;0.827618251661481;0.90025451683224;158.602709932251;0.984388573891246;0.967314375335753;0.929372332385412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;415040.0;;;;;;;;;;;;;;;;;;415040.0;0.0;1504.0;True;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\4_1504_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\4_1504_0_segmented.tiff;1243.0;(71. 75);172.56854152679443;0.8328308207705193;39.7823673768393;0.5245147859438292;0.8344351631429501;845.2401496036903;0.9695955553896032;0.938670561919752;0.8985677283644914;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;415041.0;;;;;;;;;;;;;;;;;;415041.0;0.0;1504.0;True;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\4_1504_1_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\4_1504_1_segmented.tiff;691.5;(41. 102);111.3553385734558;0.9110671936758892;29.672295920342343;0.700777199256502;0.753470966437131;350.57544178564603;0.9830747878435676;0.965256587061864;0.9149682396294864;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;415041.0;;;;;;;;;;;;;;;;;;415041.0;1.0;1504.0;True;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\4_1504_1_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\4_1504_1_segmented.tiff;445.5;(101. 47);98.5269113779068;0.8181818181818182;23.816553427805523;0.5766971895165668;0.8648919399830759;394.1343355539973;0.987732226584306;0.9767860876687972;0.906750961905316;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;514010.0;;;;;;;;;;;;;;;;;;514010.0;0.0;1401.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\5_1401_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\5_1401_0_segmented.tiff;1391.0;(73. 74);152.56854152679443;0.9304347826086956;42.084156243491584;0.7509430543499436;0.8737577058496948;429.4420576078289;0.969948361747736;0.9326636047561055;0.9286330349733044;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;515020.0;515020.0;0.0;1502.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\5_1502_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\5_1502_0_segmented.tiff;1436.0;(73. 70);152.710676670074;0.950049619583195;42.7594666271656;0.77379425473015;0.850855152651039;444.370413160271;0.968705179552427;0.93067213445115;0.932382455468585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;611010.0;;;;;;;;;;;;;;;;;;611010.0;0.0;1101.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\6_1101_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\6_1101_0_segmented.tiff;1283.5;(71. 75);149.63960909843445;0.922385914480776;40.425276197789685;0.7202986602245589;0.933984128696783;299.663063677742;0.9685184086403508;0.9375898556267512;0.9219419695815778;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;612010.0;612010.0;0.0;1201.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\6_1201_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\6_1201_0_segmented.tiff;1381.5;(79. 74);156.468035578727;0.921307102367455;41.9402006558341;0.709103278015991;0.948752838733525;277.103561147429;0.969854774188925;0.932881096452711;0.933465640260288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 1;709010.0;709010.0;0.0;901.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\7_0901_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\7_0901_0_segmented.tiff;1467.0;(88. 104);157.053822636604;0.932909379968203;43.2185424572194;0.747382552271587;0.954822797556195;404.91157799596;0.966381862735269;0.929283048629516;0.93044914441666;709010.0;1.0;901.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\7_0901_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\7_0901_0_segmented.tiff;1473.5;(56. 63);152.12489008903503;0.9602476376669924;43.31418323329279;0.8001279645172062;0.9240678014077331;375.6430092020328;0.9671644331683364;0.9289822736208644;0.92699487230197;;;Dead;0.0;1.0;0.0;;;;6.5;;-4.928932547568962;0.027338257698789392;0.09564077607338817;0.05274541224561924;-0.03075499614846189;-29.268568793927216;0.0007825704330673977;-0.00030077500865166584;-0.0034542721146900712
1;Tube 1;709010.0;709010.0;1.0;901.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\7_0901_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\7_0901_0_segmented.tiff;530.5;(46. 45);100.526911377906;0.873251028806584;25.9894897695588;0.659675832108832;0.896939029338295;324.955138141082;0.990013300032091;0.972863269997235;0.929081154908637;709010.0;1.0;901.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\7_0901_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\7_0901_0_segmented.tiff;1473.5;(56. 63);152.12489008903503;0.9602476376669924;43.31418323329279;0.8001279645172062;0.9240678014077331;375.6430092020328;0.9671644331683364;0.9289822736208644;0.92699487230197;;;Dead;0.0;0.0;0.0;;;;943.0;;51.59797871112903;0.08699660886040839;17.324693463733986;0.1404521324083743;0.0271287720694382;50.68787106095078;-0.022848866863754536;-0.04388099637637066;-0.0020862826066669893
1;Tube 1;806010.0;806010.0;0.0;601.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\8_0601_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\8_0601_0_segmented.tiff;1409.5;(86. 28);148.811181783676;0.957215619694397;42.3630869779837;0.799841277263679;0.946821371087489;327.361769370064;0.970393168774005;0.932090044049906;0.939856571191708;806010.0;0.0;601.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\8_0601_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\8_0601_0_segmented.tiff;1323.0;(74. 84);144.56854116916656;0.9559248554913294;41.04261099984527;0.7954668962771339;0.9471125684446164;337.6975210200819;0.9706133673087805;0.9360371253601804;0.9328636711999724;;;Dead;0.0;0.0;0.0;;;;-86.5;;-4.24264061450944;-0.001290764203067507;-1.3204759781384254;-0.00437438098654519;0.00029119735712745953;10.335751650017926;0.00022019853477539542;0.003947081310274325;-0.006992899991735579
1;Tube 1;903010.0;;;;;;;;;;;;;;;;;;903010.0;0.0;301.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\9_0301_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\9_0301_0_segmented.tiff;1069.5;(81. 82);133.15432822704315;0.9324324324324323;36.90162182200474;0.758018974925579;0.9434260665470108;448.5749423127636;0.9747452665124215;0.9476913603929332;0.91794251825468;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;903010.0;;;;;;;;;;;;;;;;;;903010.0;1.0;301.0;False;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_cropped_8bits\9_0301_0_8bits.tiff;E:\Experiments\PTT\Spheroids\01072025_mcf7\0307 after\Analysis\2025-07-03_150150_tube1_segmentationDebug\9_0301_0_segmented.tiff;408.5;(101. 21);85.35533845424652;0.9087875417130143;22.80610343799032;0.7045966067862192;0.8373576598002236;516.0670061779631;0.9895179245760568;0.9787115411847404;0.9033870011824155;;;Dead;;;;;;;;;;;;;;;;;
1;Tube 1;904010.0;904010.0;0.0;401.0;False;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_cropped_8bits2\9_0401_0_8bits.tiff;G:\Experiments\PTT\Spheroids\01072025_mcf7\0307 before laser\Analysis\2025-07-03_100539_tube1_segmentationDebug2\9_0401_0_segmented.tiff;1116.0;(49. 82);140.911687374115;0.918140682846565;37.6952958858853;0.706285072885492;0.801818538297939;512.445127044557;0.978315606444604;0.945536965086764;0.928351545497714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
