Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Normalised alb_day0;Max temp (°C)_day0;Label_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (um2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Area (pix2)_day1;Normalised alb_day1;Max temp (°C)_day1;Label_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (um2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Normalised alb_day2;Max temp (°C)_day2;Label_day2;Area (pix2)_day2;Name_delta;Index_delta;Wells_delta;multiple_delta;Path 8bcrop_delta;Path segmented_delta;Area (um2)_delta;Centroid_delta;Perimeter (pix)_delta;Solidity_delta;Equivalent Diameter (pix)_delta;Circularity_delta;Aspect ratio_delta;Mean grey value_delta;Homogeneity_delta;Energy_delta;Correlation_delta;Area (pix2)_delta;Normalised alb_delta;Max temp (°C)_delta;Label_delta
3;Tube 8;1302130.0;;;;;;;;;;;;;;;;;;;;;1302130.0;0.0;213.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\13_0213_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\13_0213_0_segmented.tiff;1419.5;(75. 72);162.124890327453;0.900412305740564;42.5130983786357;0.678650026322012;0.869075235905863;581.604669450024;0.968539163731831;0.931182302214963;0.916911812245425;;;;;1302130.0;0.0;213.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\13_0213_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\13_0213_0_segmented.tiff;1870.0;(73. 77);210.367530584335;0.836501901140684;48.7950606993654;0.530999427202344;0.906197606709779;480.569615408505;0.971829111993344;0.909952899130552;0.924238659158733;85.63813948815195;45.0;Alive;;0.0;0.0;0.0;;;;450.5;;48.242640256882;-0.06391040459987996;6.281962320729697;-0.14765059911966794;0.037122370803916005;-101.03505404151895;0.003289948261512965;-0.021229403084411014;0.007326846913308094;;;;
3;Tube 8;1402160.0;;;;;;;;;;;;;;;;;;;;;1402160.0;0.0;216.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\14_0216_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\14_0216_0_segmented.tiff;1215.0;(100. 86);158.568541407585;0.87536023054755;39.3317435013148;0.60722840557339;0.590573986812856;529.675150642471;0.970632191382014;0.940679727018248;0.914500789872382;;;;;1402160.0;0.0;216.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\14_0216_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\14_0216_0_segmented.tiff;2901.5;(75. 78);258.409160971641;0.872762821476913;60.7807908721914;0.546030154187083;0.548720397395344;986.034907024272;0.958532044072983;0.863138665557256;0.882434898480338;7.431688041877513;81.0;Dead;;0.0;0.0;0.0;;;;1686.5;;99.84061956405597;-0.0025974090706369912;21.449047370876606;-0.06119825138630697;-0.04185358941751205;456.35975638180105;-0.012100147309030973;-0.07754106146099193;-0.03206589139204408;;;;
3;Tube 8;1402160.0;;;;;;;;;;;;;;;;;;;;;1402160.0;1.0;216.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\14_0216_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\14_0216_0_segmented.tiff;851.5;(52. 57);125.497473597526;0.90923651895355;32.9266377321157;0.6793984475614;0.917065664624424;347.70619047619;0.977140594643079;0.957650871094114;0.913687048591884;;;;;1402160.0;0.0;216.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\14_0216_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\14_0216_0_segmented.tiff;2901.5;(75. 78);258.409160971641;0.872762821476913;60.7807908721914;0.546030154187083;0.548720397395344;986.034907024272;0.958532044072983;0.863138665557256;0.882434898480338;7.431688041877513;81.0;Dead;;0.0;-1.0;0.0;;;;2050.0;;132.911687374115;-0.03647369747663698;27.854153140075702;-0.133368293374317;-0.36834526722908;638.328716548082;-0.018608550570096027;-0.09451220553685791;-0.03125215011154603;;;;
3;Tube 8;1502190.0;;;;;;;;;;;;;;;;;;;;;1502190.0;0.0;219.0;True;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\15_0219_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\15_0219_0_segmented.tiff;1182.0;(74. 62);146.568541288375;0.921996879875195;38.7939317661533;0.691426163825827;0.750952800548866;619.009171575651;0.973987047086832;0.942217876965794;0.910959349073336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;1602220.0;;;;;;;;;;;;;;;;;;;;;1602220.0;0.0;222.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\16_0222_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\16_0222_0_segmented.tiff;1247.5;(71. 68);154.811181664466;0.895227843559382;39.854313845017;0.654102436897814;0.93401959226514;490.428861245298;0.968941333945279;0.939070056068526;0.897844150948387;;;;;1602220.0;0.0;222.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\16_0222_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\16_0222_0_segmented.tiff;1836.0;(83. 75);183.053822636604;0.926570779712339;48.3494343724283;0.688533278920926;0.880876966778434;1215.48415912813;0.973478080905163;0.912330513219804;0.84339313273945;5.7745502905104305;69.0;Dead;;0.0;0.0;0.0;;;;588.5;;28.24264097213799;0.031342936152957024;8.495120527411295;0.034430842023111974;-0.05314262548670601;725.055297882832;0.0045367469598839305;-0.026739542848722042;-0.05445101820893694;;;;
3;Tube 8;1704240.0;;;;;;;;;;;;;;;;;;;;;1704240.0;0.0;424.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\17_0424_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\17_0424_0_segmented.tiff;1292.0;(72. 71);150.225395798683;0.915662650602409;40.5589138389803;0.71942522921605;0.815162094622404;546.857641442022;0.970333532550096;0.937058088571672;0.916455741840785;;;;;1704240.0;0.0;424.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\17_0424_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\17_0424_0_segmented.tiff;1857.0;(74. 76);195.539103746414;0.903649635036496;48.625156396388;0.610315679161575;0.621888960813074;379.941296701435;0.96058535494747;0.911018473302851;0.926065461164302;45.38910004954244;55.0;Dead;;0.0;0.0;0.0;;;;565.0;;45.31370794773102;-0.012013015565913054;8.066242557407698;-0.10910955005447498;-0.19327313380932998;-166.91634474058696;-0.00974817760262603;-0.026039615268821037;0.009609719323516952;;;;
3;Tube 8;1806240.0;;;;;;;;;;;;;;;;;;;;;1806240.0;0.0;624.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\18_0624_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\18_0624_0_segmented.tiff;1265.5;(76. 78);155.154327511787;0.910104279036317;40.1408102043587;0.660608605753493;0.879361475442444;305.529908981624;0.969310018060271;0.938220522665348;0.917879663525914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;1808240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1808240.0;0.0;824.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\18_0824_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\18_0824_0_segmented.tiff;1751.0;(70. 74);176.710676431655;0.918436926304746;47.2169719786357;0.704645092225301;0.938146110986528;891.897122890587;0.969826963882708;0.915978349417416;0.874809945988151;23.398434213833323;56.0;Dead;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;1909240.0;;;;;;;;;;;;;;;;;;;;;1909240.0;0.0;924.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\19_0924_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\19_0924_0_segmented.tiff;1322.5;(72. 75);146.325900793075;0.9487087517934;41.0348546715137;0.77618122255863;0.867659373284836;529.579799756305;0.970180646805406;0.936008935135746;0.926542223812874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;1911240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1911240.0;0.0;1124.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\19_1124_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\19_1124_0_segmented.tiff;1470.5;(73. 71);159.639608860015;0.936624203821656;43.270067604905;0.725092783469669;0.830837513415004;281.053160934996;0.972376468180652;0.928962836292932;0.920509575929881;91.01264030339654;47.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;2012240.0;;;;;;;;;;;;;;;;;;;;;2012240.0;0.0;1224.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\20_1224_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\20_1224_0_segmented.tiff;1261.0;(73. 73);149.740114212036;0.914430746918056;40.0693781572791;0.706722031817504;0.831046849861166;512.895005783021;0.968552669554222;0.938795851853395;0.915522954317143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;208050.0;;;;;;;;;;;;;;;;;;;;;208050.0;0.0;805.0;True;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\2_0805_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\2_0805_0_segmented.tiff;1689.5;(77. 72);177.438598513603;0.903475935828877;46.38036449652;0.674329040001648;0.799020248616617;584.724698932579;0.951161973188491;0.891068042480762;0.907026213345349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;208051.0;;;;;;;;;;;;;;;;;;;;;208051.0;0.0;805.0;True;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\2_0805_1_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\2_0805_1_segmented.tiff;729.0;(70. 75);128.083260178565;0.870447761194029;30.4662375115788;0.558409303753352;0.56488872689711;461.897340435687;0.979957381943435;0.962972418433739;0.882664373689719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;209050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;209050.0;0.0;905.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\2_0905_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\2_0905_0_segmented.tiff;2062.5;(80. 88);216.267026185989;0.871908687381103;51.2450637721944;0.554144726122593;0.762601818333071;488.656744376604;0.961782648277728;0.900894790144153;0.909580661251701;117.37755263595751;37.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;209050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;209050.0;1.0;905.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\2_0905_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\2_0905_0_segmented.tiff;1032.5;(65. 39);148.811181902885;0.860775323051271;36.2576864945773;0.585907142569444;0.767759456701316;137.014325042746;0.97772835762666;0.948795662729959;0.917534181614959;117.37755263595751;37.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;311050.0;;;;;;;;;;;;;;;;;;;;;311050.0;0.0;1105.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\3_1105_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\3_1105_0_segmented.tiff;847.5;(73. 78);125.012192606925;0.914732865623313;32.8492087296338;0.681466993892182;0.898135507621649;406.023018752563;0.979600353468856;0.957925015029553;0.907657364884138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;313050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313050.0;0.0;1305.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\3_1305_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\3_1305_0_segmented.tiff;1041.5;(97. 103);136.325900793075;0.917217084984588;36.4153674407065;0.704226536850831;0.954790833939521;181.22429045477;0.979771477098283;0.948969072149562;0.929492506166443;117.76571102816962;37.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;313050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313050.0;1.0;1305.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\3_1305_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\3_1305_0_segmented.tiff;1837.5;(70. 61);208.610171318054;0.858043427504085;48.3691809259869;0.53059878638704;0.596507809693185;391.21534370122;0.964506781858538;0.911336772906447;0.924747435823339;117.76571102816962;37.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;415040.0;;;;;;;;;;;;;;;;;;;;;415040.0;0.0;1504.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\4_1504_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\4_1504_0_segmented.tiff;1775.0;(70. 30);179.882250070571;0.917312661498708;47.5394593143939;0.689337014238226;0.775452333642192;447.9568089857;0.947608480465187;0.87968471160753;0.92501039284831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;514010.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;514010.0;0.0;1401.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\5_1401_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\5_1401_0_segmented.tiff;2400.0;(75. 68);217.539103627204;0.903954802259887;55.2790639154136;0.637303694850291;0.768140868811968;587.211514622938;0.961763612073916;0.886281703507052;0.938094539829483;97.58147463313993;37.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;515020.0;;;;;;;;;;;;;;;;;;;;;515020.0;0.0;1502.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\5_1502_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\5_1502_0_segmented.tiff;1648.0;(80. 66);174.367530465126;0.917594654788418;45.8071912446457;0.681139141858776;0.857030678668941;639.867796399751;0.961792696421022;0.920367214973964;0.904985200958075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;611010.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;611010.0;0.0;1101.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\6_1101_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\6_1101_0_segmented.tiff;1836.0;(79. 78);181.053822636604;0.910037174721189;48.3494343724283;0.703828978050767;0.95001063448865;462.897730530339;0.966902235905315;0.912058330442858;0.923152298193142;94.05819076536848;37.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;612010.0;;;;;;;;;;;;;;;;;;;;;612010.0;0.0;1201.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\6_1201_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\6_1201_0_segmented.tiff;1651.5;(74. 73);165.296463131904;0.938885730528709;45.8558077906182;0.75955866063205;0.912232366428074;632.163237491828;0.960879304323093;0.920719309270948;0.917753947586521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;708010.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;708010.0;0.0;801.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\7_0801_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\7_0801_0_segmented.tiff;1908.0;(79. 80);182.024385213851;0.922184630256162;49.2883459993809;0.723650870037508;0.97992941005662;467.701848427959;0.966173373397692;0.908841443869854;0.924131715776487;69.93265377249276;51.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;709010.0;;;;;;;;;;;;;;;;;;;;;709010.0;0.0;901.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\7_0901_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\7_0901_0_segmented.tiff;1671.0;(79. 75);170.911687254905;0.91137169348241;46.1257333736002;0.718857471109826;0.919003752051165;707.354224223757;0.965714363866529;0.919656713066752;0.917583472765897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;805010.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;805010.0;0.0;501.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\8_0501_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\8_0501_0_segmented.tiff;2146.5;(75. 72);227.78174495697;0.847246891651865;52.2781855344466;0.519879778970471;0.86279419709912;1151.55319892957;0.969178772674706;0.897074044021806;0.858226186622799;7.931815201073885;72.0;Dead;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;806010.0;;;;;;;;;;;;;;;;;;;;;806010.0;0.0;601.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\8_0601_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\8_0601_0_segmented.tiff;1511.5;(76. 77);173.982754945755;0.876485937953029;43.8691414535;0.627488265592151;0.983389667596735;834.333930369062;0.971759866422953;0.926704764497905;0.908400945634941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;902020.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902020.0;0.0;202.0;False;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_cropped_8bits2\9_0202_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\07052025 after laser\Analysis\2025-05-07_151807_tube8_segmentationDebug2\9_0202_0_segmented.tiff;1838.5;(78. 72);180.953317403793;0.919479869967491;48.3823408176536;0.705570475344835;0.8466630719427;360.466352515517;0.968104677959869;0.911776495771425;0.927571142026706;58.70591873620404;51.0;Alive;;;;;;;;;;;;;;;;;;;;;;
3;Tube 8;903010.0;;;;;;;;;;;;;;;;;;;;;903010.0;0.0;301.0;False;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_cropped_8bits2\9_0301_0_8bits.tiff;G:\Experiments\PTT\Spheroids\05052025\06052025\Analysis\2025-05-06_113752_tube8_segmentationDebug2\9_0301_0_segmented.tiff;1298.0;(73. 79);153.882249474525;0.897959183673469;40.6529817979719;0.688822784372836;0.951090861172306;312.372850678733;0.973901640740014;0.93684032933128;0.916156082160451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Tube 1;1002020.0;1002020.0;0.0;202.0;False;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260311\Analysis\2026-03-11_103218_mcf7_ptt_tube1_cropped_8bits2\10_0202_0_8bits.tiff;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260311\Analysis\2026-03-11_103218_mcf7_ptt_tube1_segmentationDebug2\10_0202_0_segmented.tiff;1403.5;(78. 75);159.497473835945;0.909886547811993;42.2728246162449;0.693289564280315;0.969355336413676;533.824511737633;0.972803666091309;0.931984048428153;0.910075163558355;5.597449696687227;77.0;Dead;1002020.0;0.0;202.0;False;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260312 before laser\Analysis\2026-03-12_135739_mcf7_ptt_tube1_cropped_8bits2\10_0202_0_8bits.tiff;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260312 before laser\Analysis\2026-03-12_135739_mcf7_ptt_tube1_segmentationDebug2\10_0202_0_segmented.tiff;;(82. 81);190.267025232315;0.920401493930905;50.1018139636218;0.684352076089013;0.635312911929778;294.838755471484;0.965684184837757;0.905516433208323;0.922426860658387;1971.5;5.597449696687227;77.0;Dead;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Tube 1;1002030.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1002030.0;0.0;203.0;False;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260312 after laser\Analysis\2026-03-12_203000_mcf7_ptt_tube1_cropped_8bits2\10_0203_0_8bits.tiff;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260312 after laser\Analysis\2026-03-12_203000_mcf7_ptt_tube1_segmentationDebug2\10_0203_0_segmented.tiff;;(76. 67);221.338093161582;0.880233690360272;53.6425332278544;0.579703569932089;0.689194627160358;727.733299256077;0.973342059725004;0.893035980891209;0.893149091757932;5.597449696687227;77.0;Dead;2260.0;;;;;;;;;;;;;;;;;;;;;
4;Tube 1;103070.0;103070.0;0.0;307.0;False;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260311\Analysis\2026-03-11_103218_mcf7_ptt_tube1_cropped_8bits2\1_0307_0_8bits.tiff;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260311\Analysis\2026-03-11_103218_mcf7_ptt_tube1_segmentationDebug2\1_0307_0_segmented.tiff;2018.5;(80. 75);194.267025351524;0.913348416289592;50.6955029667122;0.672110124093215;0.859266978413887;546.953390199083;0.974379181635399;0.903948257890107;0.928579704741005;149.90205145757628;47.0;Alive;103070.0;0.0;307.0;False;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260312 before laser\Analysis\2026-03-12_135739_mcf7_ptt_tube1_cropped_8bits2\1_0307_0_8bits.tiff;J:\Culture Cellulaire 3D Microfluidique\PTT\20260310 MCF7\20260312 before laser\Analysis\2026-03-12_135739_mcf7_ptt_tube1_segmentationDebug2\1_0307_0_segmented.tiff;;(78. 78);258.166520714759;0.87691346454233;59.7828018921127;0.529239722382737;0.80781197782696;717.178087253374;0.96258791814986;0.866807016847611;0.909776299187347;2807.0;149.90205145757628;47.0;Alive;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
